,Product name,Description,Price,Rating,Overview,Category,Reviews,Favorites,Url,Images,Color 1,Color 2,Autoclass
182,"Leather Travel Bag , Leather holdall ,Travel Bag  Men ,Leather Duffle Bag,Leather bag ,Weekender Bag, Overnight Bag, Leather Sports Bag","
            I made a Video of this bag. Please check it out   :  https://youtu.be/7ZjyM-wJKOY
#####################################################
***  STANDARD DELIVERY ORDERS WILL BE SHIPPED BY LV POST.
 TO USA, UK, AND EU COUNTRIES ORDERS USUALLY ARRIVE IN ABOUT 2 WEEK'S TIME. SOME COUNTRIES MAY TAKE LONGER.
I THANK YOU FOR YOUR PATIENCE. ALL BAGS WILL BE CAREFULLY PACKED AND FULLY TRACKABLE.
IF YOU CHOOSE  EXPRESS Tracked delivery service, It  will allow you to follow the journey of your parcel from us to your doorstep.
*** For EU buyers DPD and TNT Tracked service 4 - 8 days.
~~~USA and Non-EU buyers- EMS  Express Delivery (buyers should receive their orders within 5 - 7 working days of the dispatch date)
*** It is the buyer's responsibility for any custom duty fees that may be charged upon delivery. 
. Please include your cell phone number at the section    Note to seller << in case courier needs to contact you before delivery.
************************************************************************
This Beautiful Travel bag is made from Hand selected pure Buffalo leather. 
Hand cut and hand stitched in our small studio.
Perfect size for a cabin luggage -  ; 24"" x 11"" x 11"" -
Interior features One very roomy, beautiful satin lined compartment, zippered inside pocket, iPad pocket, wallet pocket and cell phone pocket. 
 Keep your essentials safe on the move with multiply secure zippered outside pockets. Removable and adjustable shoulder strap provides comfortable, hassle-free carrying.
Our Handcrafted Vintage Leather Duffel is designed for both men and women, so it can be universally great no matter who you are or what you're wearing.        ",173.79,4.98,"Handmade item
Primary color: Brown
Secondary color: Brown
Holiday: Easter
Ships from  Latvia  to  select countries .
Feedback:  50 reviews
Favorited by:  220 people",Bags & Purses Luggage & Travel Duffel Bags Leather Travel Bag,50.0,220.0,https://www.etsy.com/listing/485887983/leather-travel-bag-leather-holdall,"https://img0.etsystatic.com/130/0/13216488/il_fullxfull.1063635498_r89e.jpg,https://img0.etsystatic.com/103/0/13216488/il_fullxfull.1063636164_g04n.jpg,https://img0.etsystatic.com/121/0/13216488/il_fullxfull.1063636520_4u40.jpg,https://img1.etsystatic.com/119/0/13216488/il_fullxfull.1110217237_sajl.jpg,https://img0.etsystatic.com/147/0/13216488/il_fullxfull.1079471932_t11a.jpg",,,219
1807,"L E A N E R, Vintage Leaning Mirror Floor Mirror Shabby Chic","
            ´*•.¸(´*•.¸♥¸.•*´)¸.•*´
♥•.*Small Vintage Affair*.•♥ Thanks for visiting my Shop!
¸.•*´(¸.•*´♥´*•.¸)´*•.¸
......................................................................................................................
A beautiful mirror should not only reveal your image when you gaze into it, it should work double duty and display your sense of style as well, and complement your home's decor in ways that other furnishings can't do, transforming light and color within a beautifully designed frame.
This is S  T U N N I N G...........Farmhouse White 
This is a very Large Mirror it can Hang either direction....It is Sofa Size
I Love the Look of it leaning.
Made of solid wood
Circa: late 1940's
53"" tall  x  29"" wide
...................................................................................................................        ",498.00,4.7273,"Vintage item from the 1940s
Materials:  Paint, Sealer, Mirror
Only ships within  United States .
Feedback:  198 reviews
Favorited by:  220 people",Home & Living Home Décor Mirrors Floor mirror,198.0,220.0,https://www.etsy.com/listing/449603284/l-e-a-n-e-r-vintage-leaning-mirror-floor,https://img1.etsystatic.com/140/1/5983888/il_fullxfull.1046862959_no2b.jpg,,,219
3096,"Chenille Bedspread, Vintage Chenille Bedspread, White Chenille Bedspread, Green Chenille Bedspread  93 x 109","
            An awesome white cotton chenille bedspread with green trim, size is 93 x 109"" great condition.
A white background with pink, yellow and purple flowers decorating this with 3 ""V"" shapes in green.  
The border has 4 green lines on three sides.  Issues; minor..a tiny light dot, smaller then an eraser,  and a few pin holes.  I did find 2  light spots on the hem area, these are very light and only show when heard to the light.    Freshly laundered, weight is 4 lbs-12 ozs
I COMBINE SHIPPING, REFUND OVERAGE AND SHIP INTERNATIONAL        ",129.00,4.9948,"Vintage item from the 1960s
Primary color: White
Secondary color: Green
Material:  cotton chenille
Only ships within  United States .
Feedback:  2162 reviews
Favorited by:  214 people",Home & Living Bedding CHENILLE BEDSPREAD GREEN CHENILLE,2162.0,214.0,https://www.etsy.com/listing/242971015/chenille-bedspread-vintage-chenille,"https://img1.etsystatic.com/069/0/5412788/il_fullxfull.812526561_ab03.jpg,https://img1.etsystatic.com/073/0/5412788/il_fullxfull.812526553_5ch2.jpg,https://img1.etsystatic.com/069/0/5412788/il_fullxfull.812526513_jq42.jpg,https://img1.etsystatic.com/074/0/5412788/il_fullxfull.812526555_ox58.jpg,https://img0.etsystatic.com/073/0/5412788/il_fullxfull.812748120_prqv.jpg",,,219
8239,Ceiling light: Clay Light Pendant Mini,"
            A perforated white ceramic egg shaped modern pendant light with a braided cord and a matching ceramic plate.
Shade size:
Diameter: 5”/12.5cm
Height: 4.5”/11.5cm
the braided electrical cord can be adjusted up to 48”/122cm (Please contact us if you need a longer cord) 
Comes with hardware to connect it to an electrical box.
All of the lamp's electrical components are UL listed.
Ceramic shade and ceiling plate were made by ceramic artist Sharan Elran.
We offer this pendant light with two bulb options:
LED bulb: 6W LED light bulb that is eight times more efficient in it's energy use than a regular incandescent, has a longer life span of 50,000 hours and a warm light color (3000K). This bulb creates soft light textures
Xenon Bulb: 35W dimmable xenon light bulb that is twice more efficient in its energy use than a regular incandescent (each equivalent to a 70W incandescent), has a longer life span of 5,000 hours and a warm color light quality. This bulb create focused light textures.
Packed in an elegant recycled box fit for a present.
This pendant light comes in two perforation options: Line pattern or Dot pattern, both options can be seen by browsing the thumbnails to your right. 
YOU CAN USE COUPON CODE 'THREEPENDANTS' WHEN PURCHASING THREE OR MORE OF THIS LAMP TO GET 15% OFF 
Some feedbacks we got from our clients for this pendant light:
""These are the most incredible beautiful, artistic, unique lights ever! They are the perfect accent for my modern kitchen and fit well over the 54x24 island. They creat a lovely pattern on the ceiling when other lights are off. We love these lights!!!""
(Theresa in an Etsy feedback)
""These are beautifully made and were shipped in perfect shape. I
love it. thanks!"" 
(Daniel in an Etsy feedback)
""Beautiful...great shipping. Thanks! Love my two clay light pendants!""
(Josh in an Etsy feedback)
(Lighting, Housewares, Pendant Light, Lamp, Light, Hanging Light, Ceiling Light.)        ",129.00,4.9348,"Handmade item
Primary color: White
Materials:  clay, braided cord, metal hardware, xenon bulb, LED Bulb
Made to order
Ships worldwide from  United States
Feedback:  294 reviews
Favorited by:  3402 people",Home & Living Lighting Chandeliers & Pendant Lights Pendant Lights,294.0,3402.0,https://www.etsy.com/listing/51661254/ceiling-light-clay-light-pendant-mini,"https://img0.etsystatic.com/105/1/5424402/il_fullxfull.1044081208_myka.jpg,https://img0.etsystatic.com/102/0/5424402/il_fullxfull.1044081442_qo7w.jpg,https://img0.etsystatic.com/119/0/5424402/il_fullxfull.1044081556_hnre.jpg,https://img0.etsystatic.com/000/0/5424402/il_fullxfull.297648628.jpg,https://img0.etsystatic.com/007/0/5424402/il_fullxfull.386197376_xrr9.jpg",,,219
9313,Kids Play Teepee and Play Mat in Gray and Natural Beige Khaki Tan Large Horizontal Stripe Canvas,"
            Kids Play Teepee and Play Mat in Gray and Natural Beige Khaki Tan Large Horizontal Stripe.
You may also select any color from the teepee swatch chart. If selecting a different tipi color, please specify in the Etsy “notes to seller” at checkout.
This play teepee is made out of medium weight 100% cotton canvas. All seams, raw fabric edges and openings are reinforced for safety, durability and years of play. 
Each play tent includes two sets of soft twill tiebacks that can be used from either inside or outside. I avoid using buttons as it presents a choking hazard.
NEW FEATURE! This teepee includes my exclusive set of four custom made 6 foot collapsible poles. Each pole is made out of North American White Birch and comes in 2 x 36"" sections with a specialty connector in between.
Assembles in three simple steps (instruction included). Can easily be stored in a closet, behind a door or under a bed. 
Each play tent is handmade with care in my pet & smoke-free studio. I only use USA sourced materials that are free of toxic chemicals and fire retardants. 
TEEPEE SIZE:
Base - Standard 48"" x 48""  or Compact 42"" x 42""
Headroom (center height) - Approximately 48""
Overall teepee height - Approximately 52""
Pole length - 72""
INCLUDED WITH THIS PLAY TIPI:
Qty 4 x 6 foot custom-made collapsible poles
Very easy to assemble.
Ships securely packaged in inside custom box
CARE INSTRUCTIONS:
Machine wash in cold water & mild detergent (Woolite). Air Dry Only.
READY-TO-SHIP Tepees:
http://www.etsy.com/shop/PlayTipi?section_id=16140751
        ",129.00,4.8673,"Handmade item
Primary color: Gray
Secondary color: Beige
Occasion: Birthday
Materials:  cotton, wood, large stripe, gray, beige, natural, tan, khaki, canvas, mat, play mat
Made to order
Ships worldwide from  United States
Feedback:  326 reviews
Favorited by:  3714 people",Toys & Games Toys Play Tents & Playhouses Play Tents,326.0,3714.0,https://www.etsy.com/listing/230960092/kids-play-teepee-and-play-mat-in-gray,"https://img1.etsystatic.com/059/0/10099842/il_fullxfull.761885997_dd7s.jpg,https://img1.etsystatic.com/066/0/10099842/il_fullxfull.761885979_54ap.jpg,https://img1.etsystatic.com/061/0/10099842/il_fullxfull.761886001_cmvf.jpg,https://img1.etsystatic.com/054/0/10099842/il_fullxfull.761885987_2ivw.jpg,https://img0.etsystatic.com/052/0/10099842/il_fullxfull.664732926_8st1.jpg",,,219
9636,Tiny Music Box,"
            We are inspired by the fantastic stories of Andersen to give shape and movement to this little box of music, inviting children and adults to share the magic and joy of childhood in a dream world.
It's been more than 180 years since it was published for the first time the story of Thumbelina and his amazing journey. This young heroine of the size of a thumb remains today one of the most popular characters of children's literature.
Giving rope sounds melody Minuet in G by j. S. Bach and the waves, including Thumbelina and the fish start moving circularly.
Video: https://www.facebook.com/LaMaravillosaCalleBolton/videos/2109852065907259/
Materials: wood's paradise, dies of cardboard, MDF, leather.
Water non-toxic paints are used.
Polished with beeswax.
Size: 20 cm x 12, 5cm
Handmade        ",129.00,,"Handmade item
Ships worldwide from  Argentina
Favorited by:  220 people",Art & Collectibles Collectibles Music Boxes Deco,,220.0,https://www.etsy.com/listing/487995541/tiny-music-box,"https://img0.etsystatic.com/176/0/13388656/il_fullxfull.1070220830_blco.jpg,https://img0.etsystatic.com/172/0/13388656/il_fullxfull.1070235582_ozpc.jpg,https://img1.etsystatic.com/135/0/13388656/il_fullxfull.1116806069_pcdr.jpg,https://img1.etsystatic.com/163/0/13388656/il_fullxfull.1116806245_d2mf.jpg,https://img0.etsystatic.com/150/0/13388656/il_fullxfull.1070220898_o69w.jpg",,,219
10527,Timbrefone™ Strata Walnut - Phone Amplifier // Acoustic Wood Speaker // iPhone amp // Passive Speaker,"
            Timbrefone is a unique, handcrafted acoustic wood amplifier for your phone.
Once nestled in the unique cradle—sound produced by your phone’s speaker is focused into the unique acoustic cone, significantly amplifying the sound naturally. No cords, batteries or additional power required. The cradle comfortably fits all iPhones along with most phone cases.  The warm, full tone created by your phone through the Timbrefone is nothing short of amazing.
Great for around the house, office, patio or anywhere you want to enjoy your music without needing to plug-in. Timbrefone also works great for FaceTime, Skype or conference calls.
The Timbrefone Strata is handcrafted from Baltic Birch and a layer of Walnut for a unique band of added beauty. It is then hand finished with Danish Oil.
REVIEW BY AUDIO PRO: Sound & Vision Magazine //
http://www.soundandvision.com/content/review-timbrefone#O8kZW3O6qyuhJtmd.97
MADE IN THE USA
Dimensions: 
7 ½” x 5 ½” x 3”  
Fits: 
All iPhone models with extra room to accommodate most phone cases. Fits other phones of similar size with speaker located on bottom / right. Cradle Size: 3/4""H x 3-3/8""W x 3/4""D
Care: 
Treat the Timbrefone like your phone (ie. don’t leave it in very wet locations). If it gets dirty, simply wipe it with a damp cloth.
HOW WE GIVE BACK: 
To reduce our impact on the environment one tree is planted for every Timbrefone we sell.        ",129.00,4.9905,"Handmade item
Materials:  Baltic Birch, Walnut, Danish Oil Finish
Made to order
Ships from  United States  to  select countries .
Feedback:  216 reviews
Favorited by:  492 people",Electronics & Accessories Audio Boomboxes & Portable Audio iPhone speaker,216.0,492.0,https://www.etsy.com/listing/258424726/timbrefone-strata-walnut-phone-amplifier,"https://img0.etsystatic.com/134/2/8147268/il_fullxfull.878920386_7nl9.jpg,https://img0.etsystatic.com/133/0/8147268/il_fullxfull.878920704_ssdj.jpg,https://img0.etsystatic.com/124/0/8147268/il_fullxfull.918763086_4qbt.jpg,https://img1.etsystatic.com/136/0/8147268/il_fullxfull.878687671_qr34.jpg,https://img0.etsystatic.com/138/0/8147268/il_fullxfull.878922314_2wcw.jpg",,,219
15402,10 pcs Silicone Mold For Earrings mould Resin Mold Handmade Jewelry 101427,"
            Material: silicone gel
weight:  10142750-62 grams
               10142751-62.1 grams
               10142752-62.4 grams
              10142753-62.4 grams
Product size:  10142750-6.8*7.8*5mm
                         10142751-5*5*5mm
                         10142752-6*6.8*5mm
                         10142753-8.3*7*5mm
Quantity:10 pcs
How to use?
pls see the video:  https://youtu.be/DwTv2n8qYqE
Need more? convo me!
▶▶▶Buy this item also buy
Pipettes
https://www.etsy.com/listing/400741163/pipettes-3-ml-graduated-disposible?ref=shop_home_active_22
Measuring cups:
https://www.etsy.com/listing/387242386/small-vintage-soviet-measuring-cup?ref=shop_home_active_23
https://www.etsy.com/listing/400739723/measuring-cups-for-resin-30-ml-mixing?ref=shop_home_active_24
▶▶▶Why RoseBeading Jewelry
Strict quality Control:we had check all products before shipping from our warehouse,each procedure of the quality control reveal the QC team meticulous nature,no matter our purchasing channel or the delivery procedures.
Professional Customer Service: if you have any question,please feel free contact us by email,contact form,we will reply all email within 24 hours.every customer question,will got Professional Customer Service.
30 Days Money Back guarantee:We operate a ""no-quibbles"" guarantee, which means that if for any reason you are unhappy with your purchase, simply return it to us in its original condition within 30 days from date of delivery. We will issue a full refund for the price you paid for the item.
▶▶▶48 Hours Dispatch Delivery
We ship to worldwide.
Your order will be processed and dispatched within 48 hours after receiving payment.
You can choose ePacket (USA),7-13 Work Days and HONGKONG Air Mail shipping(NON-USA)2-3 Weeks, the shipping time maybe one week longer. Please contact me if the parcel is not delivered on time.
We provide faster delivery like EMS or DHL, will spend around 7 days normally, please CONTACT me if you need it!
▶▶▶Returns
Unwanted or Unsuitable Items:If you are unhappy with the items you got, you may return the products within 30 days of delivery for a refund, but buyer are responsible for the cost of returning.
Damaged or Error Items:After shipping through half of the planet, in the unlikely event that you receive an item which proves to be faulty or damaged, we are happy to help, please contact us for replacement or refund.
▶▶▶FAQs
Q:How long will it take to answer my email?
A:We aim to respond to all emails within 24 hours of receipt (please allow a little longer if you email us over the weekend.) if you do not get response after 48 hours, please kindly resend it.
Q:Are your items also available with Buy It Now format? 
A:I do not want to wait.Normally, all my auction listings also have BUY IT NOW listing, you can find the product ID in description area then search it within my store, if you can not find it, contact me.
Q:Are there any dangerous metals in your metal charms findings?
A:All my metal products are LEAD FREE.
Q: It's been over almost a month and my order's not been delivered. What should I do?
A:Please contact us for solution, and we will be happy to help you.
♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥
THANKS FOR YOUR PURCHASE WITH RoseBeading(tm)        ",2.59,4.8453,"Craft type: Baking, Beading, Glass blowing, Jewelry making, Molding & casting
Holiday: Christmas
Materials:  silicone gel, resin supplies, resin mold, jewelry making, silicone mold, clear mold, Small Bangle Mold, Silicone Bangle Mold, mold for bangle, clear silicone mold, resin bangle mould, diy, Bracelet mould
Ships worldwide from  Hong Kong
Feedback:  7502 reviews
Favorited by:  220 people",Craft Supplies & Tools Molds resin supplies resin mold,7502.0,220.0,https://www.etsy.com/listing/485950726/10-pcs-silicone-mold-for-earrings-mould,"https://img1.etsystatic.com/150/0/6377051/il_fullxfull.1152806499_ec72.jpg,https://img0.etsystatic.com/175/0/6377051/il_fullxfull.1106206308_onat.jpg,https://img0.etsystatic.com/167/0/6377051/il_fullxfull.1106206292_razm.jpg,https://img0.etsystatic.com/174/0/6377051/il_fullxfull.1106206306_2kgs.jpg,https://img0.etsystatic.com/169/0/6377051/il_fullxfull.1106206296_g53i.jpg",,,219
17520,Daith Earring Daith Piercing Daith Jewelry Rook Earring Rook Piercing fire Opal EyeBrow RIng 16G Curved Barbell,"
            ◎COMBINED SHIPPING
SHIPPING COST FOR NEXT ITEM IS FREE.
YOU WILL PAY SHIPPING COST OF FIRST ITEM ONLY.
Will arrive in a gift wrap.
Made out of surgical stainless steel, nickel free.
Gauge 16 (1.2mm), fit normal piercing.
Gem Diameter: 4 mm * 4 mm
Bar length: 8 mm.
◎Shipping, return, refund?
Please visit my store policy: 
https://www.etsy.com/shop/jennyandwind/policy?ref=shopinfo_policies_leftnav
◎Questions about how to buy? 
Please visit: 
https://www.etsy.com/help/article/339
◎Special request or you have a question for me? 
Just feel free to contact me by click the small blue ""Contact"" link under my name on the right. ☺
Thank you for stopping by!        ",9.98,4.4885,"Handmade item
Secondary color: Blue
Holiday: Christmas
Occasion: Birthday
Made to order
Ships worldwide from  China
Feedback:  782 reviews
Favorited by:  220 people",Jewelry Earrings Screw Back Earrings daith earring,782.0,220.0,https://www.etsy.com/listing/518771981/daith-earring-daith-piercing-daith,"https://img0.etsystatic.com/174/0/10580664/il_fullxfull.1162262386_lmvd.jpg,https://img1.etsystatic.com/143/0/10580664/il_fullxfull.1209486085_jyea.jpg,https://img0.etsystatic.com/171/0/10580664/il_fullxfull.1162262380_9g5h.jpg,https://img0.etsystatic.com/166/0/10580664/il_fullxfull.1162259570_ti5z.jpg,https://img1.etsystatic.com/170/0/10580664/il_fullxfull.1209485419_34xe.jpg",A. Purple,,219
19083,"New! Leather Sandals, Snake Shoes, Leather Shoes, Women Shoes, Oxfords, Flats, Free Shipping","
            //Original Price: 160 //Web Price: 129
Free Shipping Worldwide
▶▶▶ Bangi's Sahara Sandals ◀◀◀
These 2 parts leather sandals is made of the highest quality leather upper, lining and insoles.
The unique design will fit any dress, and the amazing comfort will make it best for all day use.
★ Leather Upper
★ Leather Lining
★ Leather Insole
★ Microlite Soles
★ 1.6 cm / 0.62 inch heel
★★★ Available Colors ★★★
Leopard:
Snake: 
Gray: 
▶▶ Sizing ◀◀
To make sure you have chosen the right size it is best to measure your foot length from toe to heel and choose a size that is slightly longer, 0.5 cm (0.2 inch) for sandals or 1 cm (0.4 inch) for closed shoes.
Inside soles length measurements: 
35 EU | 5.5 US – 23.3 cm / 9.2 inch
36 EU | 6.5 US – 24.0 cm / 9.4 inch
37 EU | 7 US – 24.6 cm / 9.7 inch
38 EU | 8 US – 25.3 cm / 10.0 inch
39 EU | 9 US – 26.0 cm / 10.2 inch
40 EU | 9.5 US – 26.7 cm / 10.5 inch
41 EU | 10.5 US – 27.3 cm / 10.75 inch
42 EU | 11.5 US – 28.0 cm / 11.0 inch
If your foot measurement is between sizes you are welcome to contact us so we can help you choose the best size for you
Feel free to contact us with any other question or requirement
================================================        ",129.00,4.7041,"Handmade item
Material:  Leather
Ships worldwide from  Israel
Feedback:  1383 reviews
Favorited by:  3972 people",Shoes Women's Shoes Sandals leather shoes,1383.0,3972.0,https://www.etsy.com/listing/198737095/new-leather-sandals-snake-shoes-leather,"https://img0.etsystatic.com/139/0/8829348/il_fullxfull.941799276_hxii.jpg,https://img1.etsystatic.com/137/2/8829348/il_fullxfull.988349033_51pk.jpg,https://img0.etsystatic.com/126/0/8829348/il_fullxfull.941799330_fhhs.jpg,https://img1.etsystatic.com/109/0/8829348/il_fullxfull.988349057_ixgs.jpg,https://img0.etsystatic.com/104/0/8829348/il_fullxfull.941799446_ldw5.jpg",Gray,,219
