,Product name,Description,Price,Rating,Overview,Category,Reviews,Favorites,Url,Images,Color 1,Color 2,Autoclass
112,1950s Nassau Vintage Metal Tin Toy Doll Stroller,"
            1950s Nassau Vintage Metal Tin Toy Doll Stroller
Wonderful mid century metal doll stroller made by the Nassau Products Corporation out of Troy, N.Y. USA. A very nice display piece for a doll or antique toy collector. Fabricated out of heavy tin, this kid's doll stroller features a cream color enameled body with baby blue accents and light pink wheels. 
On the front bar there are 4 wooden beads that spin and move from side to side. The wheels roll smoothly and are fitted with heavy rubber tires. Back of seat is adorned with lithographed illustrations of six dancing dolls. Nassau company production info is printed on the side of the stroller.
Dimensions: Approximately 12"" long x 9"" wide and 8"" high. 
CONDITION: Some light surface rust in a couple of spots, some scratches & scuffs but otherwise in great vintage condition. Note that it is missing the push handle.        ",40.00,4.8571,"Vintage item from the 1950s
Primary color: Beige
Secondary color: Blue
Material:  1950s Nassau Toy Stroller
Ships worldwide from  Canada
Feedback:  35 reviews
Favorited by:  19 people",Toys & Games Toys Ride On & Rocking Toys Nassau,35.0,19.0,https://www.etsy.com/listing/492436343/1950s-nassau-vintage-metal-tin-toy-doll,"https://img1.etsystatic.com/145/0/13488137/il_fullxfull.1130613129_8x08.jpg,https://img1.etsystatic.com/164/0/13488137/il_fullxfull.1130613007_5osr.jpg,https://img0.etsystatic.com/170/0/13488137/il_fullxfull.1084021978_qjj8.jpg,https://img1.etsystatic.com/167/0/13488137/il_fullxfull.1130613013_ogns.jpg,https://img0.etsystatic.com/162/0/13488137/il_fullxfull.1084021962_m1ev.jpg",,,71
614,SPRING SALE Boys Paw Patrol Patched Jeans Distressed Boys Jeans Boys Pants Paw Patrol Birthday,"
            Description
""PAW patrol is on a roll!"" and these jeans are perfect for your little fan of the show. Carefully selecting the print of each character for your little one, these jeans are designed to make any fan of the show excited. Our distressing techniques are sure to keep your young one in style with all the latest trends!
Unique
Every pair is up-cycled, distressed, and patched by hand. This makes each pair of Mountain Made Denim unique and individual. Since our products are one of a kind, the wash may vary between each product. That makes them made ""just right"" for you!
Versatility
Almost all our products are interchangeable, unless specified differently in the listing. So, if there is a special design of jeans/shorts that you want, but have another print of fabric in mind, let us know, and we would love to customize your very own pair! Please email us with any changes you have in mind.
Seasons 
Since we all want clothes for every season, each pair of jeans can be made into shorts, so your patchwork denim can be worn during all times of the year. Just shoot us an email and we can get to work on it for you. 
Sizes
Available in Boys & Girls, sizes 12 months to 5T. 
Larger Sizes
If you do not see a size that you would like, please email me. Shipping on larger sizes increases to 6.95 due to the weight of the extra denim. We ask that you order any size larger under ""Custom Order"".
Shipping
All jeans are custom made to order, and I am currently able to ship within 7-10 business days. Shipping costs are 4.14 for the first pair, and, 2.95 for each additional pair. If you would like them sooner, ""Rush Order"" (3-5 business days) is an option. Rush order shipping is 8.95, and 2.95 for each additional pair. 
Washing Instructions
Machine wash in cold water for best results. Do not apply direct heat. Hang or lay flat to dry. Drying in the dryer is at each customer's discretion, although it is not recommended as this could cause more fraying and distress on your pair of shorts/jeans. 
Your Vision
If you haven't found the exact patchwork design you are dreaming of, please email us with your idea. 
Thank you :)
Mychal Marcinko
Mountain Made Denim
I would love to see pictures of your Mickey Fan in these Mountain Made jeans. There is a chance you may be featured on my etsy or instagram at:
#MountainMadeDenim 
Seeing your fans face light up from these handmade jeans is always a treat! :) :)
I would love to see pictures of your Paw Patrol fan in these Mountain Made jeans. There is a chance you may be featured on my etsy or instagram #MountainMadeDenim 
Seeing your fans face light up from these handmade jeans is always a treat! :) :)        ",23.00,4.8929,"Handmade item
Made to order
Only ships within  United States .
Feedback:  125 reviews
Favorited by:  121 people",Clothing Boys' Clothing Pants paw patrol boys,125.0,121.0,https://www.etsy.com/listing/467929662/spring-sale-boys-paw-patrol-patched,"https://img0.etsystatic.com/170/0/11042898/il_fullxfull.1090456218_6ts2.jpg,https://img0.etsystatic.com/165/0/11042898/il_fullxfull.1078222288_nbc4.jpg,https://img1.etsystatic.com/172/0/11042898/il_fullxfull.1124815743_qiiv.jpg",,,71
774,"Children's Luau Dress, Baby Hawaiian Outfit, Girl's Tropical Dress, Girl's Tiki Dress, Hawaiian Luau Dress","
            Girl's Luau Dress
Bright, flashy and festive, this Hawaiian dress is sure to be a hit! Three rows of elastic line the chest of this dress, while 100% cotton fabric falls playfully to the knees. Matching ribbon straps finish off this adorable ensemble!
This dress runs true to size and falls at the knees. Suggested care: hand wash and lay flat to dry. Iron if needed.  
To have this gift wrapped or to rush your order please visit our add-on section (link below)
https://www.etsy.com/shop/SESstyles?section_id=16219918&ref=shopsection_leftnav_6
 
Looking to send this as a gift? No problem! Let us know when you place your order and we will send your invoice to a separate address, and even include a card with your personal greeting!
***note: this outfit contains long pieces of ribbon which can pose a choking hazard. Children should not be left unattended while wearing this dress***        ",28.00,4.8667,"Handmade item
Materials:  dress, bow, metal clip, cotton, fabric, thread, elastic, ribbon
Made to order
Ships from  United States  to  select countries .
Feedback:  190 reviews
Favorited by:  58 people",Clothing Girls' Clothing Dresses luau outfit ,190.0,58.0,https://www.etsy.com/listing/270557186/childrens-luau-dress-baby-hawaiian,"https://img1.etsystatic.com/120/0/9483010/il_fullxfull.1024842919_nqut.jpg,https://img0.etsystatic.com/103/0/9483010/il_fullxfull.978310484_fjld.jpg,https://img1.etsystatic.com/103/0/9483010/il_fullxfull.989679605_ttf4.jpg,https://img0.etsystatic.com/122/0/9483010/il_fullxfull.932322522_1x0e.jpg,https://img0.etsystatic.com/117/0/9483010/il_fullxfull.1027691872_opxz.jpg",,,71
880,ON SALE Taxco Mexico Dulce Plateros Sterling Silver Overlay Pierced Hoop Earrings Signed 925 TD-31 Mexican Jewelry Boho Bohemian Chic,"
            This is a pair of Taxco Mexico Sterling Silver Overlay Pierced Hoop Earrings Signed 925 TD-31 Mexican Jewelry. The silver overlay pierced hoop earrings are signed “925/Mexico/TD-31.” TD-31 is the registration number for Dulce Plateros silver shop that was established in 1984 in Taxco Mexico. The mark represents silversmiths that work for or supply items to Dulce. The earrings measure about 1 inch in diameter and 3/8 inch wide. The weight is 11.9 grams.
More Mexico Mexican Jewelry
https://www.etsy.com/shop/redroselady/search?search_query=mexico&order=date_desc&ref=shop_search
More Southwestern Jewelry
https://www.etsy.com/shop/redroselady?section_id=15506102
More Sterling Silver Jewelry
https://www.etsy.com/shop/redroselady?section_id=12349297
        ",50.15,4.9615,"Vintage item from the 1980s
Primary color: Silver
Only ships within  United States .
Feedback:  325 reviews
Favorited by:  19 people",Jewelry Earrings Stud Earrings Taxco Mexico,325.0,19.0,https://www.etsy.com/listing/261922978/on-sale-taxco-mexico-dulce-plateros,"https://img1.etsystatic.com/175/0/6147519/il_fullxfull.1223788469_9kbp.jpg,https://img1.etsystatic.com/124/0/6147519/il_fullxfull.1012201327_nbch.jpg,https://img1.etsystatic.com/136/0/6147519/il_fullxfull.1012201351_94fk.jpg,https://img0.etsystatic.com/138/0/6147519/il_fullxfull.965660074_fb0f.jpg,https://img0.etsystatic.com/105/0/6147519/il_fullxfull.965660088_owrp.jpg",,,71
910,GF Locket circa 1920,"
            Vintage Gold Locket with engraved Flower in black. Locket is marked 1/20 12 kt Gold Filled hanging on 18"" chain.        ",27.00,4.9302,"Vintage item from the 1920s
Primary color: Gold
Secondary color: Black
Material:  12kt Gold filled
Only ships within  United States .
Feedback:  43 reviews
Favorited by:  19 people",Jewelry Necklaces Lockets Gold,43.0,19.0,https://www.etsy.com/listing/502838783/gf-locket-circa-1920,"https://img0.etsystatic.com/153/0/13130946/il_fullxfull.1114871864_bu66.jpg,https://img1.etsystatic.com/144/0/13130946/il_fullxfull.1161476167_lcsj.jpg,https://img1.etsystatic.com/165/0/13130946/il_fullxfull.1161476369_o1fk.jpg,https://img1.etsystatic.com/162/0/13130946/il_fullxfull.1161477483_ttb1.jpg",,,71
1104,Sterling Silver Hot Pink Enamel Egg Pendant,"
            A simply gorgeous enamel egg pendant. Set in Sterling Silver with pink enamel, marcasites and sweet little seed pearls. The bail top swivels so the egg moves around and is not fixed. Please note: one small seed pearl is missing...
Great to store pills you may need during the day, a lock of a loved ones hair....
I purchased this from an English antique dealer, however this is a reproduction of an old one but just a beautiful
Dimensions
4cm x 2.5 cm (approx)
Should you have any questions, please don't hesitate to contact me.....
***SHIPPING IN AUSTRALIA****
If you would like to reduce your shipping costs, please let me know as I can send your items via standard post and in some cases it can work out to be 7.50. If you would like a QUOTE, please send me a message and I would be more than happy to give you a price for standard parcel post to your postcode...        ",167.07,4.8667,"Vintage item
Primary color: Silver
Secondary color: Pink
Materials:  silver, sterling silver, enamel
Ships worldwide from  Australia
Feedback:  19 reviews
Favorited by:  42 people",Jewelry Necklaces Pendants Egg pendant,19.0,42.0,https://www.etsy.com/listing/492418341/sterling-silver-hot-pink-enamel-egg,"https://img1.etsystatic.com/180/0/7278993/il_fullxfull.1130561519_40i6.jpg,https://img1.etsystatic.com/163/0/7278993/il_fullxfull.1130561565_kqnk.jpg,https://img1.etsystatic.com/172/0/7278993/il_fullxfull.1130561663_i5go.jpg,https://img0.etsystatic.com/158/0/7278993/il_fullxfull.1083970914_c98r.jpg,https://img1.etsystatic.com/176/0/7278993/il_fullxfull.1130561751_t6w8.jpg",,,71
1299,Vintage 14 Kt Bulova Accutron Watch 1973,"
            Beautiful 1973 Accutron by Bulova. 14 kt gold filled back and case. New battery installed and it is keeping perfect time like a Accutron should. Early 218 movement is clean and nice. New old stock Crystal installed as well as new leather band. Small scratches on the back and case, but overall in really excellent condition.  This is engraved on the back as a 25 years watch. Looks like it was in a drawer for a long time. This is a really nice Bulova watch.        ",275.00,4.8793,"Vintage item from the 1970s
Ships worldwide from  United States
Feedback:  150 reviews
Favorited by:  19 people",Jewelry Watches Wrist Watches Men's Wrist Watches,150.0,19.0,https://www.etsy.com/listing/467304644/vintage-14-kt-bulova-accutron-watch-1973,"https://img1.etsystatic.com/133/0/11596946/il_fullxfull.1095254385_g5vg.jpg,https://img1.etsystatic.com/127/0/11596946/il_fullxfull.1095254853_q9et.jpg,https://img1.etsystatic.com/133/0/11596946/il_fullxfull.1095254785_khi3.jpg,https://img1.etsystatic.com/137/0/11596946/il_fullxfull.1095254313_n2c5.jpg,https://img1.etsystatic.com/119/0/11596946/il_fullxfull.1095254837_g01v.jpg",,,71
1631,"3x10 Overdyed Runner Rug, Bumblebee Yellow Carpet, Vintage Turkish Hallway Rug","
            Place of Origin: Kayseri
Pattern: Houses
Age: Over 50
Materials Used: %100 natural handspin yarn with natural colored wool.
Size: 84x310 (cm) / 33x122 (inch) / 2'9''x10'2''
Shop Code: C00814
Condition: Professionally cleaned and ready for use!
Shipping: FedEx depending on the destination. 
Estimated shipping times
North America: 3-5 Business days
Europe: 2-4 Business days
Far East: 6-8 days
Australia - New Zealand: 8-10 days
Feel free to get in touch. We will gladly answer your questions about Turkish Arts!        ",805.00,4.9828,"Vintage item from the 1960s
Material:  Wool
Ships worldwide from  Turkey
Feedback:  58 reviews
Favorited by:  19 people",Home & Living Floor & Rugs Rugs bumblebee,58.0,19.0,https://www.etsy.com/listing/499694551/3x10-overdyed-runner-rug-bumblebee,"https://img1.etsystatic.com/146/0/13316889/il_fullxfull.1153435531_c5hd.jpg,https://img1.etsystatic.com/164/0/13316889/il_fullxfull.1153434367_3nzy.jpg,https://img1.etsystatic.com/148/0/13316889/il_fullxfull.1153434495_ox78.jpg,https://img0.etsystatic.com/163/0/13316889/il_fullxfull.1106834844_368q.jpg,https://img0.etsystatic.com/165/0/13316889/il_fullxfull.1106834768_t9ev.jpg",,,71
1694,SOLD ~ Antique French Armoire / French Provincial Armoire / Antique Armoire,"
            SOLD
Mirrored Front Door Included 
Item #101503-085
Dimensions: 108.25""H x 52""W x 21""D.
Shipping is not included . Zip code is needed for a shipping estimate.
~ 90 DAY LAYAWAY AVAILABLE PLEASE INQUIRE~
ABOUT US 
https://www.etsy.com/shop/SHABBYEUROPEANFLAIR/about/
About Us
Bella Chateau Homes, Inc. presents European Flair Furniture. Specializing in one of a kind fine resale furniture and antiques with a shabby cottage chic, French and vintage flair. Having an extensive background in furniture, design and home building we understand the quality and detail furniture requires to withstand the test of time. We look for features such as dovetail drawers, corner blocks, detailed carvings and intricate hardware. Our gently used pieces come from quality manufactures, we do not buy mass produced items direct from importers. We inspect each piece, make necessary repairs and paint or refinish as needed, then distress or rub through finish by hand to add vintage, time worn style. We love giving old pieces new life.
Paris Chic ~ English Countryside ~ Tuscan Farmhouse
Our inspiration comes from all things European and ""Bella"" (beautiful).
It is important to note since our items area available at a variety of locations they may be sold and removed from this site. If you are interested in an item that has been removed please call 541.913.5793.
Terms of Sale
European Flair items are vintage & antique they may have age-consistent wear & tear. Many pieces have had repairs sometime in their history & may have been customized. We take care to be sure our photos and descriptions are an accurate representation of each piece.
Payment
Payment for purchased items is due within 2 days.
Please provide your shipping address, phone (required). 
We accept PayPal, Personal Checks, Credit and Debit Cards 
We offer a free 90 day Layaway. 
Please call or text any questions to 541-913-5793. Thank You!
Shipping
We ship to all states within the continental US.
DOOR TO DOOR SHIPPING: 
Contact us with your zip code for an accurate quote. 
We work with a large list of carriers to find you the best shipping prices.
We carefully package all items to ensure safe delivery.
CONTACT US
Email through etsy or text or call 541-913-5793
~All inquires welcome~        ","3,500.00",4.8667,"Vintage item from the 1800s
Materials:  Wood, Mirror, Hand Carved Top and Details, Wooden Shelves
Only ships within  United States .
Feedback:  57 reviews
Favorited by:  651 people",Home & Living Furniture Bedroom Furniture Dressers & Armoires,57.0,651.0,https://www.etsy.com/listing/255137075/sold-antique-french-armoire-french,"https://img0.etsystatic.com/112/0/6780184/il_fullxfull.864415142_fuyl.jpg,https://img1.etsystatic.com/128/0/6780184/il_fullxfull.864165895_n5bp.jpg,https://img0.etsystatic.com/129/0/6780184/il_fullxfull.864403736_beci.jpg,https://img0.etsystatic.com/125/0/6780184/il_fullxfull.864403808_sglo.jpg,https://img0.etsystatic.com/140/0/6780184/il_fullxfull.864404238_by6u.jpg",,,71
1774,"Vintage Green Smocked Gingham Pillow / 1"" Gingham Smocked Pillow / Green Gingham Pillow","
            Fabulous green and white 1"" gingham pillow with smocked design on front side.  Simplicity made a pattern for these in the 1960's.  Pillow is in excellent condition with any flaws being negligible.  The smocking is so interesting in the gingham pattern.  There is no zippered enclosure.
Measures about 12"" square
Thanks for visiting the retro beehive!
Take a peek into my shop for more vintage treasures:
http://www.etsy.com/shop/theretrobeehive
______________________________________________________________________________
Please check my shop policies before placing your order.
______________________________________________________________________________
I accept PayPal and all major credit cards.
If you are interested in more than one item, I will refund shipping overages.
If you are an international buyer, please send me a convo to discuss shipping charges.        ",28.00,4.9882,"Vintage item from the 1960s
Material:  Cotton
Only ships within  United States .
Feedback:  895 reviews
Favorited by:  19 people",Home & Living Home Décor Decorative Pillows epsteam,895.0,19.0,https://www.etsy.com/listing/234053520/vintage-green-smocked-gingham-pillow-1,"https://img0.etsystatic.com/062/0/8200255/il_fullxfull.774686498_svyz.jpg,https://img1.etsystatic.com/068/0/8200255/il_fullxfull.774725983_eb90.jpg,https://img0.etsystatic.com/066/0/8200255/il_fullxfull.774686842_klsf.jpg,https://img0.etsystatic.com/061/0/8200255/il_fullxfull.774686896_phrr.jpg",,,71
